farm_type,farm_name,season,boundary_descriptor,boundary_age,insect_key_number,new_insect_key_name,sum_of_insects_100_flowers,broad_insect_category,origin,boundary_alt
Dairy,Dorie,2023/24,Old,NA,60,Other insects,5.51948051948052,Non-bees,Both,Old
Dairy,Kenburn,2021/22,Bare fence,NA,1,Honey bee,0,Honey bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,2,Buff-tailed bumble bee,0,Wild bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,3,Other bumblebees,0,Wild bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,4,Lasioglossum bee,4.0358744394618835,Wild bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,5,Black Leioproctus bees,0,Wild bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,6,Orange Leioproctus bee,0,Wild bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,7,Hylaeus bees,0,Wild bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,8,Ichneumonid wasps,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,9,Other parasitoid wasps,0,Non-bees,Both,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,10,Vespula wasps,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,11,European tube wasp,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,12,Other wasps,0,Non-bees,Both,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,13,Brown blow fly,0.2242152466367713,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,14,European blue blow fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,15,European green blow fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,16,NZ blue blow fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,17,Pollenia flies,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,18,Bronze cluster flies,2.0179372197309418,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,19,Other blow flies,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,20,Grey triangle muscid fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,21,Blue muscid fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,22,Other muscid flies,0,Non-bees,Both,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,23,Seedcorn maggot fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,24,Three spotted fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,25,Striped flesh fly,0.2242152466367713,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,26,Ginger blister fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,27,Small ginger blister fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,28,Grey-black bristle flies,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,32,Other bristle flies,0,Non-bees,Both,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,33,Drone fly,3.3632286995515694,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,34,NZ black hover fly,0.4484304932735426,Non-bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,35,NZ orange hover fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,36,NZ blue hover fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,37,Spotted hover fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,39,Streaktail hover fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,40,Black bulb hover fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,41,Other hover flies,0,Non-bees,Both,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,42,Globetail hover fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,43,Green soldier fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,44,Scaptia horse flies,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,47,March fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,48,Flower longhorn beetle,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,49,Eleven spotted ladybird,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,52,Other ladybirds,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,54,Cabbage white butterfly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,55,Yellow admiral butterfly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,56,Red admiral butterfly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,57,Common copper butterfly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,59,Magpie moth,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,59,Other moths,0,Non-bees,Both,Bare fence
Dairy,Kenburn,2021/22,Bare fence,NA,60,Other insects,0,Non-bees,Both,Bare fence
Dairy,Kenburn,2021/22,Control farm,NA,1,Honey bee,0,Honey bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,2,Buff-tailed bumble bee,0.45248868778280543,Wild bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,3,Other bumblebees,0,Wild bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,4,Lasioglossum bee,7.013574660633484,Wild bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,5,Black Leioproctus bees,0,Wild bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,6,Orange Leioproctus bee,0,Wild bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,7,Hylaeus bees,0,Wild bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,8,Ichneumonid wasps,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,9,Other parasitoid wasps,0,Non-bees,Both,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,10,Vespula wasps,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,11,European tube wasp,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,12,Other wasps,0,Non-bees,Both,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,13,Brown blow fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,14,European blue blow fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,15,European green blow fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,16,NZ blue blow fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,17,Pollenia flies,0,Non-bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,18,Bronze cluster flies,0.6787330316742082,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,19,Other blow flies,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,20,Grey triangle muscid fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,21,Blue muscid fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,22,Other muscid flies,0,Non-bees,Both,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,23,Seedcorn maggot fly,1.1312217194570136,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,24,Three spotted fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,25,Striped flesh fly,0.9049773755656109,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,26,Ginger blister fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,27,Small ginger blister fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,28,Grey-black bristle flies,0,Non-bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,32,Other bristle flies,0,Non-bees,Both,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,33,Drone fly,2.7149321266968327,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,34,NZ black hover fly,0.22624434389140272,Non-bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,35,NZ orange hover fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,36,NZ blue hover fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,37,Spotted hover fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,39,Streaktail hover fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,40,Black bulb hover fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,41,Other hover flies,0,Non-bees,Both,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,42,Globetail hover fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,43,Green soldier fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,44,Scaptia horse flies,0,Non-bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,47,March fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,48,Flower longhorn beetle,0,Non-bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,49,Eleven spotted ladybird,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,52,Other ladybirds,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,54,Cabbage white butterfly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,55,Yellow admiral butterfly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,56,Red admiral butterfly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,57,Common copper butterfly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,59,Magpie moth,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,59,Other moths,0,Non-bees,Both,Control farm
Dairy,Kenburn,2021/22,Control farm,NA,60,Other insects,0,Non-bees,Both,Control farm
Dairy,Kenburn,2021/22,Old,2017,1,Honey bee,0,Honey bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,2,Buff-tailed bumble bee,0,Wild bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,3,Other bumblebees,0,Wild bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,4,Lasioglossum bee,14.492753623188406,Wild bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,5,Black Leioproctus bees,0.966183574879227,Wild bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,6,Orange Leioproctus bee,0,Wild bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,7,Hylaeus bees,0,Wild bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,8,Ichneumonid wasps,0,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,9,Other parasitoid wasps,0,Non-bees,Both,Old
Dairy,Kenburn,2021/22,Old,2017,10,Vespula wasps,0,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,11,European tube wasp,0,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,12,Other wasps,0,Non-bees,Both,Old
Dairy,Kenburn,2021/22,Old,2017,13,Brown blow fly,0,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,14,European blue blow fly,0,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,15,European green blow fly,0,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,16,NZ blue blow fly,0,Non-bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,17,Pollenia flies,0,Non-bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,18,Bronze cluster flies,0,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,19,Other blow flies,0,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,20,Grey triangle muscid fly,0,Non-bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,21,Blue muscid fly,0,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,22,Other muscid flies,0,Non-bees,Both,Old
Dairy,Kenburn,2021/22,Old,2017,23,Seedcorn maggot fly,0.966183574879227,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,24,Three spotted fly,0.4830917874396135,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,25,Striped flesh fly,0,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,26,Ginger blister fly,0,Non-bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,27,Small ginger blister fly,0,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,28,Grey-black bristle flies,0.4830917874396135,Non-bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,32,Other bristle flies,0,Non-bees,Both,Old
Dairy,Kenburn,2021/22,Old,2017,33,Drone fly,0.966183574879227,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,34,NZ black hover fly,0.966183574879227,Non-bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,35,NZ orange hover fly,0,Non-bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,36,NZ blue hover fly,0,Non-bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,37,Spotted hover fly,0,Non-bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,39,Streaktail hover fly,0,Non-bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,40,Black bulb hover fly,0,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,41,Other hover flies,0,Non-bees,Both,Old
Dairy,Kenburn,2021/22,Old,2017,42,Globetail hover fly,0,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,43,Green soldier fly,0,Non-bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,44,Scaptia horse flies,0,Non-bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,47,March fly,0,Non-bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,48,Flower longhorn beetle,0,Non-bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,49,Eleven spotted ladybird,0,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,52,Other ladybirds,0,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,54,Cabbage white butterfly,0,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,55,Yellow admiral butterfly,0,Non-bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,56,Red admiral butterfly,0,Non-bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,57,Common copper butterfly,0,Non-bees,Native,Old
Dairy,Kenburn,2021/22,Old,2017,59,Magpie moth,0,Non-bees,Exotic,Old
Dairy,Kenburn,2021/22,Old,2017,59,Other moths,0,Non-bees,Both,Old
Dairy,Kenburn,2021/22,Old,2017,60,Other insects,0,Non-bees,Both,Old
Dairy,Kenburn,2022/23,Bare fence,NA,1,Honey bee,0,Honey bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,2,Buff-tailed bumble bee,0,Wild bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,3,Other bumblebees,0,Wild bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,4,Lasioglossum bee,0.4219409282700422,Wild bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,5,Black Leioproctus bees,0,Wild bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,6,Orange Leioproctus bee,0,Wild bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,7,Hylaeus bees,0,Wild bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,8,Ichneumonid wasps,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,9,Other parasitoid wasps,0,Non-bees,Both,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,10,Vespula wasps,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,11,European tube wasp,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,12,Other wasps,0,Non-bees,Both,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,13,Brown blow fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,14,European blue blow fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,15,European green blow fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,16,NZ blue blow fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,17,Pollenia flies,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,18,Bronze cluster flies,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,19,Other blow flies,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,20,Grey triangle muscid fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,21,Blue muscid fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,22,Other muscid flies,0,Non-bees,Both,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,23,Seedcorn maggot fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,24,Three spotted fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,25,Striped flesh fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,26,Ginger blister fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,27,Small ginger blister fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,28,Grey-black bristle flies,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,32,Other bristle flies,0,Non-bees,Both,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,33,Drone fly,1.2658227848101267,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,34,NZ black hover fly,0.4219409282700422,Non-bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,35,NZ orange hover fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,36,NZ blue hover fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,37,Spotted hover fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,39,Streaktail hover fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,40,Black bulb hover fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,41,Other hover flies,0,Non-bees,Both,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,42,Globetail hover fly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,43,Green soldier fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,44,Scaptia horse flies,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,47,March fly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,48,Flower longhorn beetle,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,49,Eleven spotted ladybird,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,52,Other ladybirds,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,54,Cabbage white butterfly,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,55,Yellow admiral butterfly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,56,Red admiral butterfly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,57,Common copper butterfly,0,Non-bees,Native,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,59,Magpie moth,0,Non-bees,Exotic,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,59,Other moths,0,Non-bees,Both,Bare fence
Dairy,Kenburn,2022/23,Bare fence,NA,60,Other insects,0,Non-bees,Both,Bare fence
Dairy,Kenburn,2022/23,Control farm,NA,1,Honey bee,0,Honey bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,2,Buff-tailed bumble bee,0,Wild bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,3,Other bumblebees,0,Wild bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,4,Lasioglossum bee,0.5128205128205128,Wild bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,5,Black Leioproctus bees,0,Wild bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,6,Orange Leioproctus bee,0,Wild bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,7,Hylaeus bees,0,Wild bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,8,Ichneumonid wasps,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,9,Other parasitoid wasps,0,Non-bees,Both,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,10,Vespula wasps,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,11,European tube wasp,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,12,Other wasps,0,Non-bees,Both,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,13,Brown blow fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,14,European blue blow fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,15,European green blow fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,16,NZ blue blow fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,17,Pollenia flies,0,Non-bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,18,Bronze cluster flies,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,19,Other blow flies,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,20,Grey triangle muscid fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,21,Blue muscid fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,22,Other muscid flies,0,Non-bees,Both,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,23,Seedcorn maggot fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,24,Three spotted fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,25,Striped flesh fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,26,Ginger blister fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,27,Small ginger blister fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,28,Grey-black bristle flies,0,Non-bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,32,Other bristle flies,0,Non-bees,Both,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,33,Drone fly,0.5128205128205128,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,34,NZ black hover fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,35,NZ orange hover fly,1.5384615384615385,Non-bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,36,NZ blue hover fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,37,Spotted hover fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,39,Streaktail hover fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,40,Black bulb hover fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,41,Other hover flies,0,Non-bees,Both,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,42,Globetail hover fly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,43,Green soldier fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,44,Scaptia horse flies,0,Non-bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,47,March fly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,48,Flower longhorn beetle,0,Non-bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,49,Eleven spotted ladybird,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,52,Other ladybirds,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,54,Cabbage white butterfly,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,55,Yellow admiral butterfly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,56,Red admiral butterfly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,57,Common copper butterfly,0,Non-bees,Native,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,59,Magpie moth,0,Non-bees,Exotic,Control farm
Dairy,Kenburn,2022/23,Control farm,NA,59,Other moths,0,Non-bees,Both,Control farm
